tweet_id,text,response_tweet_id,in_response_to_tweet_id
63777," Old trains will be unreliable, anyone with half a brain can see that running these 30 year old trains is a false economy.. but I suppose it’s easier to bank the profits than buy new stock.",63775,63778
63778," Sorry to hear this Steve. All available carriages are in operation at present with more in for maintenance tan usual. We will have these running again as quickly as possible, with more carriages coming to this route in coming months. Phil.",63777,63779
63779," Another short formed train leaving Warminster to Great Malvern. Good luck to anyone getting on at Bath, Keynsham or Oldfield!! This service is already massively overcrowded, reducing the service just leaves paying customers stood on the platforms..  not good enough!","6,377,863,780",
63781, I have just noticed an error with the seat reservations given to you. Sorry about this. Can you DM me please so I can give the correct ones? Natalie https://t.co/Fg4VGS9qNo,,63782
63782, 06:59 CPM to Pad. They never work. And I had to wait three weeks after old ones ran out before I was given the new ones (despite 3 chasing emails over five weeks) and they’ve not been available once on the new trains.,63781,63783
63783, Sorry to see this Michael. Which service is this please? The electronic seat reservations should normally be updated before departure. Natalie,63782,63784
63784," it doesn’t really work when you only switch on seat reservations halfway through the journey of the new IET. Don’t bother with your own reserved seat, sit somewhere else and then, bingo, you’ve got to move. How hard can this be?",63783,
63785," Hello. I'm very sorry for the cancellation this morning. This is due to a train fault. If you have a Daily/Weekly ticket, please make a claim here: https://t.co/kZncdam7bx. Natalie",63786,63787
63786, Thanks for your speedy response just as quick as those new trains🚂😝 have a lovely day,63788,63785
63788, Not a problem - You too. Natalie,,63786
63787, 07:46 Gloucester - Paddington cancelled 🙈 a wait of over an hour now. Any news on what the crack is? No one seems to know what’s going on?,63785,
63789, Hi Russell. What journey are you making please? Natalie,,63790
63790,"  Same again today, trains cancelled, late for meetings, as usual it will be a hell if a job to get a refund. Privatisation only works with competition. These standards are an embarrassment for the UK",63789,63791
63791, Hi James. We offer a range of fares. If you can book early and travel on quieter services fares can be a lot cheaper.  Lewis,"63,792,637,936,379,400,000",63795
63795,Another day another delay for  Ignore travelling with them at all costs if you can. If only the cost for tickets was cheap then you’d accept it but £130 not so cheap,"63,791,637,966,379,700,000",
63799,"  Hi Lucy, the track defect today and electrical supply problems on Tuesday are not related and are at different locations. ^MB",,63800
63800,  Just coincidence that this line was affected by electrical supply problems on Tuesday or is this connected?,63799,63801
63801,*NEW* Due to a broken rail between Reading and Wokingham we are unable to run services between these two stations until about 10:00. Replacement transport is being organised.  are accepting tickets between Reading and Paddington. https://t.co/Ssj2lzz3Xm,"638,006,380,263,803,000,000,000,000,000",
63807, We'd be happy to look into this issue with you more in detail.  Reach out to us via DM and let us know what iPhone you're using and the iOS version that is installed and we'll continue from there. https://t.co/GDrqU22YpT,,63808
63808,My phone does not notify me of new messages whenever its unlocked and I really dont know why but I absolutely hate it! &amp;  needs to fix that NOW! Because that is highly unacceptable and I do not appreciate the inconvenience it causes me or my friends as a result of it,63807,
63809," The issue is being looked into, I would request you to keep a check on your e-mails and respond to the correspondence when needed. ^KK",63810,63811
63810, Cant reply to ur emails as these are aotomatic mails. And this is the only way to contact and where i getting proper reply.,63812,63809
63812, You would be sent all the updates on the correspondence so we would request you to check and respond when needed and help the team to get this resolved at the earliest. ^KK,63813,63810
63813, Ohk.. please process it fast.,63814,63812
63814," Thanks for the heads up, Yogesh. Please keep an eye out on your inbox. ^AH",63815,63813
63815, I am waiting to your mail.,63816,63814
63816," We are working on it, we will get back to you with an update soon. ^AH",,63815
63811,"  Thankyou very much sir, for ur concern about my problem. As you mailed me for my account details i linked it with my account. Please have a look and talk to ur investigation and bank team to make my refund process fast.","6,380,963,817",
63818, Thank you for confirming. We would check and connect with you at the earliest. ^KK,"6,381,963,820",63821
63819, Oki,,63818
63820," i am still waiting for a solution for this pathetic fraud
didnt got any call",63822,63818
63822," I understand your concern regarding the order you've received. However, as informed earlier please be assured that we'll get in touch with you at the earliest. ^BV",,63820
63821,    i am still waiting for their call now,63818,63823
63823,    Their CC is good. They will take quick action for sure..,63821,63824
63824,"    yes this should be 
it was a gift to someone",63823,63825
63825,    This should be rectified immediately.,63824,63826
63826,Hi   order number is 171-4216090-2817924 ordered wallet yesterday but there is no wallet in it . Got empty box . See to it asap . This is a fraud happening and you will loose a valuable customer now  registered number 9873513970 https://t.co/LJvBBS8zB2,"63,827,638,286,382,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",
63842, こちらこそ、返信いただき恐縮です。Amazonの名をかたるフィッシング行為が増えているようですので、どうぞご注意くださいませ。 RI,,63843
63843, わざわざありがとうございます、確認したところ架空請求でした。,63842,63844
63844, Amazonを語る迷惑メールが出回っているようです。参考までに、正式なメールかどうかの識別方法については、こちらのヘルプページをご参照下さい。 https://t.co/EzHKTjEgzH EK,63843,63845
63845,Amazonを名乗る所から有料動画の未払いだかのメール来た。架空請求っすね,63844,
63846, I can understand that. Please do make us aware if this issue occurs again. You can also assign a safe place in the future by using this link:https://t.co/c8B1UXYRp8 ^CR,"6,384,763,848",63849
63847, Fingers crossed. thank you.,,63846
63848," I can appreciate schedules etc, but a little less haste would be in order.",,63846
63849," Not perfect, but I would say it was a storage/warehouse issue. We have other items ordered. I'm in most times. I hope the same thing doesn't happen again, especially if the weather is bad.",63846,63850
63850, That's fine. Were the items received ok? ^DC,63849,63851
63851," I'm sorry, I have no idea who it was.",63850,63852
63852, Sorry to hear this. Who was the carrier that delivered your order? Were there any issues with the items in your order?^ES,63851,63853
63853," Just get your delivery team to try attracting customers attention by door bell or knocking. I was in. Package found behind a bin. Only found as it was bin day here!
Had it been raining the items would have been soaked.",63852,63854
63854, I'm sorry to hear about the poor experience. Have you contacted us directly about this? What was advised? ^MI,63853,63855
63855, That's how  delivered a parcel to us yesterday. Not impressed.,63854,63856
63856,"Morning everyone - hope you're all good :D Thursday time, lets go #weeeeeeeeeeee #thursdaygotime https://t.co/YbYmzSpHBA",63855,
63857, こんにちは、Amazonです。ご利用いただき、ありがとうございますm(*-ω-)m さすがと言っていただけるよう、これからも頑張ります!! RI,,63858
63858,注文してから１５時間で届くAmazonプライムさすがすぎる,63857,
63859," Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^HR",,63860
63860, It can't be more than the total billing amt which has been finalised while placing the order right? https://t.co/p0nNRIEgmr,"6,385,963,861",63862
63862, I understand your concern regarding the delivery charges. Orders with items that are Fulfilled by Amazon worth Rs. 599 or more will qualify for free delivery. Please refer here for more info: https://t.co/KEWhQE5OaY.^AR,63860,63863
63863, Absolutely wrong practice by Amazon India. Order#407-6746802-0925919. Item 1: price 149 while placing the order.  Charged Rs. 25 for shipping on delivery. New way to cheat...very small amt but new way to overcharge... SHAME,63862,
63864," I am sorry to hear this. Can I ask, have you been updated via email as to why this order has been delayed? Please check your spam/junk folder because our emails may have been directed there.^GA",63865,63866
